1021,1,291.38,108.23,35.79,12.49,0.69,-1,-1,-1
1061,1,284.71,171.17,32.41,9.37,0.58,-1,-1,-1
1401,1,362.05,143.79,15.96,5.60,0.44,-1,-1,-1
1421,1,364.14,143.79,15.77,5.55,0.38,-1,-1,-1
1441,1,48.48,96.15,38.91,26.14,0.32,-1,-1,-1
1461,1,376.44,129.39,17.61,10.40,0.39,-1,-1,-1
1501,1,380.99,142.89,15.90,7.07,0.40,-1,-1,-1
1521,1,381.47,149.01,16.43,5.68,0.39,-1,-1,-1
1541,1,386.28,144.92,17.38,5.56,0.60,-1,-1,-1
1561,1,395.52,148.13,16.91,8.30,0.36,-1,-1,-1
1581,1,398.15,175.36,18.30,6.63,0.48,-1,-1,-1
1761,1,190.97,184.28,18.27,8.22,0.32,-1,-1,-1
1801,1,163.68,163.58,20.71,9.48,0.31,-1,-1,-1
1821,1,249.77,162.41,19.96,7.77,0.32,-1,-1,-1
1841,1,383.01,161.22,20.93,8.66,0.35,-1,-1,-1
1861,1,442.41,162.54,20.93,6.64,0.34,-1,-1,-1
1881,1,455.81,163.18,19.49,6.55,0.33,-1,-1,-1
1901,1,495.62,164.67,21.15,6.94,0.34,-1,-1,-1
1921,1,537.78,165.36,21.71,9.95,0.34,-1,-1,-1
2021,1,212.49,200.08,32.93,12.66,0.47,-1,-1,-1
2041,1,223.98,200.53,31.44,10.43,0.46,-1,-1,-1
2046,1,228.49,200.84,28.99,10.46,0.47,-1,-1,-1
