361,1,291.50,45.22,17.50,8.06,0.72,-1,-1,-1
381,1,293.62,73.63,16.48,7.53,0.64,-1,-1,-1
421,1,298.97,29.84,18.85,9.15,0.38,-1,-1,-1
461,1,271.28,7.51,30.56,12.26,0.33,-1,-1,-1
481,1,295.72,26.79,21.29,7.62,0.37,-1,-1,-1
501,1,309.29,95.33,32.83,10.28,0.59,-1,-1,-1
521,1,324.58,145.20,34.27,8.61,0.33,-1,-1,-1
581,1,290.18,65.78,17.75,7.18,0.39,-1,-1,-1
601,1,292.42,40.77,17.70,8.13,0.72,-1,-1,-1
641,1,317.63,41.86,40.92,16.26,0.31,-1,-1,-1
721,1,291.11,39.77,18.57,7.47,0.61,-1,-1,-1
761,1,219.81,126.62,34.50,14.82,0.43,-1,-1,-1
781,1,234.64,5.83,35.00,13.29,0.37,-1,-1,-1
801,1,236.60,55.73,33.42,12.79,0.30,-1,-1,-1
821,1,211.90,139.95,41.69,10.73,0.34,-1,-1,-1
901,1,291.32,0.86,17.13,8.38,0.45,-1,-1,-1
981,1,359.27,91.28,31.92,10.75,0.60,-1,-1,-1
1061,1,291.87,65.65,16.82,7.50,0.38,-1,-1,-1
1101,1,294.44,109.18,16.44,6.38,0.54,-1,-1,-1
1161,1,237.38,103.94,44.52,16.53,0.37,-1,-1,-1
1181,1,248.41,105.42,41.00,12.95,0.57,-1,-1,-1
1201,1,289.63,141.30,34.41,9.77,0.36,-1,-1,-1
1301,1,285.67,169.59,38.53,9.21,0.44,-1,-1,-1
1341,1,291.02,41.81,17.14,6.74,0.64,-1,-1,-1
1381,1,293.39,84.48,17.08,8.15,0.32,-1,-1,-1
1401,1,286.49,106.04,36.54,12.78,0.55,-1,-1,-1
1421,1,290.26,116.90,18.14,6.44,0.33,-1,-1,-1
1441,1,290.91,117.27,18.23,6.09,0.31,-1,-1,-1
1501,1,289.53,107.80,18.20,8.38,0.60,-1,-1,-1
1641,1,300.96,174.27,38.15,11.16,0.36,-1,-1,-1
1681,1,314.94,114.82,48.39,12.65,0.55,-1,-1,-1
1721,1,310.29,141.85,48.50,11.49,0.49,-1,-1,-1
1741,1,310.96,57.98,47.01,14.40,0.55,-1,-1,-1
1801,1,309.28,76.41,50.22,14.99,0.45,-1,-1,-1
1821,1,309.91,73.44,48.33,16.33,0.45,-1,-1,-1
1841,1,315.11,75.59,48.46,14.26,0.51,-1,-1,-1
1881,2,286.45,141.91,18.11,6.62,0.35,-1,-1,-1
1961,1,278.51,42.50,33.87,9.40,0.63,-1,-1,-1
1981,2,287.99,137.91,19.13,6.48,0.48,-1,-1,-1
2001,1,302.13,11.83,40.71,18.94,0.30,-1,-1,-1
2021,1,306.89,79.15,38.72,9.38,0.54,-1,-1,-1
2041,1,309.09,77.70,36.77,10.22,0.53,-1,-1,-1
2061,1,305.50,72.47,38.69,12.34,0.54,-1,-1,-1
2081,1,307.64,72.42,36.79,10.72,0.55,-1,-1,-1
2081,2,293.72,105.88,19.01,8.59,0.47,-1,-1,-1
2101,1,304.39,99.52,41.09,11.36,0.45,-1,-1,-1
2121,1,305.70,110.30,40.20,10.37,0.51,-1,-1,-1
2141,1,305.67,110.09,40.98,10.70,0.50,-1,-1,-1
2151,1,307.25,110.89,36.27,10.38,0.48,-1,-1,-1
