341,1,386.55,150.59,25.39,11.60,0.31,-1,-1,-1
421,1,332.34,235.72,24.74,10.10,0.39,-1,-1,-1
441,1,334.74,237.90,27.67,9.10,0.45,-1,-1,-1
561,1,128.17,206.09,25.67,9.40,0.47,-1,-1,-1
641,1,390.98,327.23,14.06,5.46,0.32,-1,-1,-1
861,1,266.84,332.28,13.08,4.80,0.48,-1,-1,-1
921,1,300.16,204.83,16.77,6.77,0.53,-1,-1,-1
941,1,292.76,187.91,19.21,7.17,0.31,-1,-1,-1
961,1,284.59,149.03,21.19,11.21,0.39,-1,-1,-1
981,1,264.62,144.40,22.32,9.99,0.34,-1,-1,-1
1001,1,233.79,142.01,21.90,10.39,0.68,-1,-1,-1
1021,1,204.79,139.18,22.72,10.97,0.66,-1,-1,-1
1041,1,196.17,141.04,22.68,10.03,0.69,-1,-1,-1
1061,1,216.01,144.63,22.67,10.40,0.36,-1,-1,-1
1081,1,253.14,148.38,21.52,9.90,0.38,-1,-1,-1
1101,1,296.36,150.44,20.72,9.52,0.34,-1,-1,-1
1161,1,359.13,200.37,21.89,8.73,0.59,-1,-1,-1
1181,1,366.92,223.91,20.99,8.08,0.31,-1,-1,-1
1221,1,379.09,262.90,22.99,8.25,0.44,-1,-1,-1
1281,1,343.52,295.40,29.26,9.87,0.36,-1,-1,-1
1441,1,215.28,228.86,30.12,13.01,0.51,-1,-1,-1
1521,1,249.51,256.26,25.10,10.41,0.42,-1,-1,-1
1621,1,176.58,329.10,15.31,5.74,0.31,-1,-1,-1
1641,1,302.57,194.85,18.04,8.58,0.33,-1,-1,-1
1761,1,247.94,193.62,20.25,8.35,0.33,-1,-1,-1
1781,1,252.26,196.83,19.14,6.86,0.35,-1,-1,-1
1801,1,256.88,176.56,20.04,8.02,0.35,-1,-1,-1
1821,1,253.57,152.55,22.65,10.50,0.33,-1,-1,-1
1841,1,207.98,130.16,24.59,11.88,0.39,-1,-1,-1
1861,1,163.40,116.14,25.11,11.31,0.33,-1,-1,-1
1881,1,171.47,116.33,27.00,11.02,0.35,-1,-1,-1
1901,1,210.13,115.80,25.43,11.91,0.36,-1,-1,-1
1921,1,262.96,115.42,24.03,12.02,0.34,-1,-1,-1
1941,1,298.12,118.07,24.67,12.43,0.42,-1,-1,-1
1961,1,302.84,120.52,23.95,11.92,0.35,-1,-1,-1
1981,1,281.36,120.21,25.56,12.48,0.35,-1,-1,-1
2000,1,243.85,117.92,25.43,11.79,0.34,-1,-1,-1
