701,1,286.38,133.81,13.61,4.89,0.37,-1,-1,-1
721,1,421.40,159.63,12.20,4.93,0.32,-1,-1,-1
761,1,499.13,150.84,12.00,5.25,0.31,-1,-1,-1
801,1,275.22,37.42,11.55,5.64,0.50,-1,-1,-1
821,1,268.46,36.76,12.37,7.62,0.47,-1,-1,-1
841,1,205.82,34.52,10.60,5.37,0.46,-1,-1,-1
861,1,454.34,152.17,9.89,4.14,0.34,-1,-1,-1
901,1,401.90,150.11,7.32,3.16,0.34,-1,-1,-1
921,1,325.01,174.74,15.56,4.77,0.48,-1,-1,-1
941,1,374.94,148.68,7.32,3.90,0.34,-1,-1,-1
981,1,355.60,176.46,15.12,5.55,0.30,-1,-1,-1
1001,1,371.42,150.43,7.43,3.15,0.35,-1,-1,-1
1081,1,390.27,174.67,16.75,4.53,0.30,-1,-1,-1
1241,1,236.18,9.79,12.24,6.25,0.47,-1,-1,-1
1261,1,253.15,9.06,12.59,7.58,0.53,-1,-1,-1
1321,1,244.30,3.52,12.51,6.24,0.52,-1,-1,-1
1341,1,234.29,1.70,12.83,6.34,0.43,-1,-1,-1
1361,1,237.10,1.02,13.38,6.42,0.51,-1,-1,-1
1381,1,240.11,1.78,12.94,6.06,0.47,-1,-1,-1
1401,1,241.49,2.42,12.09,6.34,0.54,-1,-1,-1
1421,1,240.89,1.87,12.93,5.89,0.47,-1,-1,-1
1441,1,317.18,78.37,8.48,4.55,0.50,-1,-1,-1
1461,1,248.74,18.06,10.98,5.60,0.33,-1,-1,-1
1561,1,273.22,131.44,8.88,4.19,0.32,-1,-1,-1
1601,1,342.46,139.49,9.95,3.83,0.31,-1,-1,-1
1661,1,223.30,99.94,10.47,4.27,0.45,-1,-1,-1
1741,1,222.88,85.47,11.27,4.80,0.41,-1,-1,-1
1761,1,228.78,86.89,10.87,4.72,0.41,-1,-1,-1
1841,1,447.03,128.48,12.77,5.02,0.35,-1,-1,-1
1861,1,151.22,146.39,13.46,7.44,0.30,-1,-1,-1
1881,1,217.42,92.00,11.50,4.93,0.45,-1,-1,-1
1921,1,206.96,98.89,14.25,5.65,0.39,-1,-1,-1
1941,1,349.74,103.31,10.07,4.71,0.32,-1,-1,-1
2021,1,235.35,31.81,19.13,8.85,0.42,-1,-1,-1
2041,1,236.82,62.26,18.55,6.86,0.42,-1,-1,-1
2061,1,244.69,103.49,17.15,7.17,0.34,-1,-1,-1
2101,1,103.59,72.32,17.85,6.23,0.37,-1,-1,-1
2128,1,118.20,46.89,14.88,9.90,0.33,-1,-1,-1
