101,1,314.27,74.18,23.84,13.47,0.74,-1,-1,-1
121,1,363.43,71.25,23.51,12.94,0.72,-1,-1,-1
141,1,414.96,65.35,24.17,13.51,0.43,-1,-1,-1
161,1,508.19,58.89,23.41,16.57,0.42,-1,-1,-1
201,1,503.50,104.24,26.35,15.05,0.31,-1,-1,-1
221,1,436.48,151.40,27.12,16.77,0.34,-1,-1,-1
241,1,402.43,176.51,22.01,11.07,0.33,-1,-1,-1
261,1,355.74,74.38,17.56,11.95,0.75,-1,-1,-1
281,1,310.20,81.22,17.43,12.48,0.40,-1,-1,-1
301,1,259.44,88.99,18.73,11.88,0.36,-1,-1,-1
321,1,48.40,106.30,30.77,13.68,0.63,-1,-1,-1
341,1,84.82,101.06,28.09,15.68,0.55,-1,-1,-1
381,1,244.78,117.92,18.24,9.67,0.38,-1,-1,-1
401,1,212.86,84.27,24.40,15.83,0.40,-1,-1,-1
421,1,305.68,75.88,23.64,16.99,0.40,-1,-1,-1
441,1,335.93,71.24,26.62,14.59,0.42,-1,-1,-1
461,1,335.11,33.37,24.38,14.87,0.40,-1,-1,-1
481,1,332.26,-1.16,20.76,10.25,0.41,-1,-1,-1
501,1,255.66,0.45,23.77,13.45,0.41,-1,-1,-1
521,1,143.44,0.64,24.81,14.29,0.38,-1,-1,-1
541,1,122.20,1.00,25.13,13.57,0.39,-1,-1,-1
561,1,121.00,34.87,27.77,17.46,0.70,-1,-1,-1
581,1,126.35,85.85,27.48,16.16,0.42,-1,-1,-1
601,1,443.40,138.82,19.21,11.27,0.31,-1,-1,-1
621,1,99.11,169.04,32.38,14.93,0.32,-1,-1,-1
661,1,322.95,171.24,21.66,12.45,0.35,-1,-1,-1
701,1,426.08,160.84,21.91,12.42,0.32,-1,-1,-1
721,1,159.25,271.98,20.91,7.84,0.48,-1,-1,-1
801,1,189.91,267.05,19.39,8.66,0.54,-1,-1,-1
861,1,446.67,233.44,21.44,10.30,0.39,-1,-1,-1
881,1,353.94,210.17,18.26,8.40,0.53,-1,-1,-1
901,1,438.69,126.07,20.06,12.96,0.44,-1,-1,-1
921,1,353.11,130.17,20.11,15.77,0.49,-1,-1,-1
941,1,185.45,138.89,25.34,11.88,0.67,-1,-1,-1
961,1,95.56,144.11,22.45,12.07,0.34,-1,-1,-1
1001,1,121.67,144.82,24.78,12.65,0.31,-1,-1,-1
1021,1,99.97,143.27,24.91,12.53,0.41,-1,-1,-1
1041,1,104.76,105.73,23.86,12.57,0.72,-1,-1,-1
1061,1,115.92,13.06,21.84,14.81,0.37,-1,-1,-1
1081,1,117.06,-0.92,23.52,11.65,0.35,-1,-1,-1
1101,1,111.79,42.02,22.90,12.99,0.57,-1,-1,-1
1121,1,121.70,54.02,22.95,13.83,0.45,-1,-1,-1
1141,1,157.00,52.34,22.25,15.21,0.47,-1,-1,-1
1161,1,167.20,55.82,21.82,14.55,0.33,-1,-1,-1
1181,1,183.14,84.42,21.38,10.36,0.33,-1,-1,-1
1201,1,185.06,98.38,21.60,12.14,0.38,-1,-1,-1
1221,1,186.59,145.60,21.79,12.45,0.36,-1,-1,-1
1321,1,189.76,116.32,22.69,12.49,0.42,-1,-1,-1
1341,1,193.29,79.66,21.37,12.68,0.42,-1,-1,-1
1361,1,187.85,76.68,22.73,12.95,0.71,-1,-1,-1
1381,1,188.50,55.24,22.35,13.29,0.42,-1,-1,-1
1401,1,186.39,51.73,20.48,14.71,0.47,-1,-1,-1
1421,1,201.53,50.10,20.20,12.36,0.44,-1,-1,-1
1441,1,250.24,49.10,21.12,13.03,0.41,-1,-1,-1
1461,1,251.07,46.22,18.53,12.54,0.47,-1,-1,-1
1481,1,266.16,49.52,21.03,12.01,0.42,-1,-1,-1
1501,1,271.01,57.96,20.23,12.42,0.32,-1,-1,-1
1521,1,274.22,98.82,23.20,13.34,0.38,-1,-1,-1
1541,1,282.19,163.15,21.63,12.81,0.42,-1,-1,-1
1561,1,216.73,160.22,19.68,10.66,0.31,-1,-1,-1
1581,1,223.98,160.87,19.97,11.75,0.32,-1,-1,-1
1601,1,225.12,165.55,21.68,11.86,0.51,-1,-1,-1
1621,1,233.12,173.75,20.64,10.16,0.53,-1,-1,-1
1641,1,130.48,235.39,26.19,12.73,0.48,-1,-1,-1
1661,1,105.58,194.67,23.33,9.91,0.43,-1,-1,-1
1681,1,26.05,136.04,28.69,12.79,0.66,-1,-1,-1
1701,1,46.57,141.98,26.39,15.63,0.34,-1,-1,-1
1721,1,337.78,177.40,18.64,9.50,0.33,-1,-1,-1
1761,1,206.98,115.81,21.27,11.43,0.41,-1,-1,-1
1781,1,125.69,78.76,22.85,12.30,0.45,-1,-1,-1
1801,1,161.42,101.23,22.55,13.16,0.75,-1,-1,-1
1821,1,169.31,168.92,24.17,12.49,0.49,-1,-1,-1
1881,1,168.44,200.40,24.18,11.70,0.43,-1,-1,-1
1901,1,308.97,171.29,19.58,11.80,0.35,-1,-1,-1
1921,1,166.32,129.30,23.80,15.33,0.48,-1,-1,-1
1941,1,128.92,133.29,22.99,14.88,0.70,-1,-1,-1
1961,1,46.85,137.03,24.56,11.24,0.38,-1,-1,-1
1981,1,49.75,95.63,22.85,13.69,0.41,-1,-1,-1
2000,1,195.37,238.57,20.30,8.39,0.49,-1,-1,-1
