401,1,193.72,135.94,9.16,5.41,0.45,-1,-1,-1
441,1,222.73,117.48,9.38,6.02,0.33,-1,-1,-1
461,1,247.49,217.22,11.59,6.98,0.32,-1,-1,-1
481,1,279.97,88.46,8.39,6.25,0.54,-1,-1,-1
541,1,479.36,292.76,9.42,4.30,0.31,-1,-1,-1
641,1,342.75,161.58,5.98,4.33,0.34,-1,-1,-1
661,1,198.04,213.36,11.41,6.40,0.33,-1,-1,-1
681,1,264.58,201.90,9.69,8.21,0.61,-1,-1,-1
701,1,292.62,196.31,10.93,8.49,0.47,-1,-1,-1
721,1,292.37,196.17,10.11,7.58,0.50,-1,-1,-1
741,1,269.32,182.34,9.82,8.01,0.34,-1,-1,-1
781,1,373.41,300.25,9.21,5.36,0.35,-1,-1,-1
961,1,111.44,101.92,7.47,5.39,0.38,-1,-1,-1
981,1,140.94,126.01,7.11,6.22,0.34,-1,-1,-1
1141,1,240.90,198.96,11.19,6.64,0.39,-1,-1,-1
1261,1,229.28,270.95,8.42,5.61,0.33,-1,-1,-1
1281,1,352.10,174.66,10.70,8.49,0.40,-1,-1,-1
1321,1,284.54,161.13,10.89,6.55,0.41,-1,-1,-1
1441,1,439.39,242.00,10.24,5.27,0.36,-1,-1,-1
1461,1,461.13,235.15,9.85,6.05,0.58,-1,-1,-1
1521,1,209.59,197.89,12.12,6.27,0.37,-1,-1,-1
1541,1,211.86,197.13,11.64,6.72,0.39,-1,-1,-1
1561,1,212.82,197.03,11.90,6.52,0.39,-1,-1,-1
1581,1,211.69,198.91,11.85,6.20,0.33,-1,-1,-1
1601,1,457.08,202.88,12.20,6.51,0.52,-1,-1,-1
1621,1,554.84,204.42,10.26,5.77,0.59,-1,-1,-1
1641,1,550.37,206.39,11.39,5.46,0.40,-1,-1,-1
1661,1,289.12,164.39,11.65,10.66,0.31,-1,-1,-1
1681,1,309.81,160.97,12.43,8.66,0.37,-1,-1,-1
1701,1,302.53,164.04,12.17,9.70,0.47,-1,-1,-1
1721,1,270.30,176.81,11.82,9.58,0.45,-1,-1,-1
1741,1,221.35,196.31,11.03,7.60,0.41,-1,-1,-1
1761,1,231.50,217.03,11.77,5.54,0.36,-1,-1,-1
1781,1,172.88,215.02,11.26,5.26,0.35,-1,-1,-1
1801,1,173.68,226.53,11.50,5.72,0.38,-1,-1,-1
1821,1,165.46,244.28,12.51,6.04,0.39,-1,-1,-1
1841,1,171.43,265.24,13.04,5.67,0.37,-1,-1,-1
1881,1,173.19,232.62,11.42,6.73,0.37,-1,-1,-1
1901,1,176.68,245.43,11.90,6.10,0.39,-1,-1,-1
1921,1,180.96,269.74,12.56,5.23,0.36,-1,-1,-1
1981,1,280.58,291.97,9.38,4.55,0.34,-1,-1,-1
2041,1,173.81,301.37,13.37,5.61,0.41,-1,-1,-1
2081,1,241.33,253.18,9.61,4.51,0.32,-1,-1,-1
2161,1,226.28,225.83,12.19,7.22,0.35,-1,-1,-1
2181,1,223.83,230.45,12.09,6.43,0.39,-1,-1,-1
2181,3,275.07,166.66,8.00,7.00,0.48,-1,-1,-1
2196,1,222.12,231.21,13.07,6.13,0.36,-1,-1,-1
