1,1,342.25,87.50,12.50,4.62,0.98,-1,-1,-1
21,1,350.20,84.99,10.74,5.38,0.97,-1,-1,-1
41,1,345.95,73.95,11.52,4.94,0.99,-1,-1,-1
61,1,339.00,70.54,11.00,4.87,0.96,-1,-1,-1
81,1,287.87,63.91,10.87,4.23,0.97,-1,-1,-1
101,1,202.83,54.83,11.28,5.42,0.97,-1,-1,-1
121,1,153.25,48.83,12.31,5.26,0.98,-1,-1,-1
141,1,118.71,46.13,12.82,5.96,0.99,-1,-1,-1
141,2,626.51,21.54,10.13,7.50,0.93,-1,-1,-1
161,1,100.44,44.63,13.09,5.86,0.98,-1,-1,-1
161,2,593.31,46.27,22.91,11.73,1.00,-1,-1,-1
161,3,79.12,91.06,7.38,3.50,0.92,-1,-1,-1
181,1,99.80,51.94,13.34,6.37,0.98,-1,-1,-1
181,2,554.48,84.49,15.86,6.19,0.98,-1,-1,-1
201,1,103.88,73.45,11.23,4.04,0.99,-1,-1,-1
201,2,524.21,105.86,17.96,5.89,0.99,-1,-1,-1
221,1,137.10,59.32,11.23,4.73,0.98,-1,-1,-1
221,2,484.75,112.55,14.44,6.23,0.99,-1,-1,-1
241,1,111.04,48.01,10.94,5.15,0.99,-1,-1,-1
241,2,523.57,98.68,15.72,6.29,0.99,-1,-1,-1
261,1,137.27,49.90,10.98,4.71,0.99,-1,-1,-1
261,2,533.49,95.21,12.28,6.11,0.99,-1,-1,-1
281,1,163.53,51.13,10.77,5.34,0.99,-1,-1,-1
281,2,566.99,96.14,17.16,6.62,1.00,-1,-1,-1
301,1,211.56,53.66,12.64,5.49,0.98,-1,-1,-1
301,2,597.69,97.23,13.37,7.50,0.99,-1,-1,-1
321,1,280.44,58.61,10.60,4.38,0.98,-1,-1,-1
321,2,608.68,96.72,16.66,6.84,1.00,-1,-1,-1
341,1,328.16,61.87,11.07,4.85,0.96,-1,-1,-1
341,2,606.41,97.84,13.46,6.73,0.99,-1,-1,-1
361,1,345.94,63.63,11.42,5.36,0.98,-1,-1,-1
361,2,600.29,96.44,17.32,7.69,1.00,-1,-1,-1
381,1,375.88,61.88,10.95,4.67,0.97,-1,-1,-1
381,2,586.63,104.63,13.97,6.99,0.99,-1,-1,-1
401,1,379.88,42.65,10.13,5.09,0.98,-1,-1,-1
401,2,556.98,122.88,15.37,7.15,0.99,-1,-1,-1
421,1,364.29,36.27,10.85,5.84,0.97,-1,-1,-1
421,2,527.06,123.76,11.44,4.15,0.95,-1,-1,-1
441,1,307.55,32.07,11.12,4.93,0.98,-1,-1,-1
441,2,516.40,108.39,12.06,4.79,0.98,-1,-1,-1
461,1,250.69,27.82,10.39,4.14,0.96,-1,-1,-1
461,2,516.85,107.47,10.19,5.66,0.98,-1,-1,-1
481,1,209.28,23.32,11.59,4.88,0.97,-1,-1,-1
481,2,513.03,105.84,12.43,5.47,0.99,-1,-1,-1
501,1,193.42,20.98,10.77,5.22,0.99,-1,-1,-1
501,2,507.12,105.99,12.18,5.20,0.99,-1,-1,-1
