1,1,299.50,126.62,13.50,9.00,1.00,-1,-1,-1
1,2,429.50,179.50,7.00,4.00,0.93,-1,-1,-1
1,3,447.75,101.31,5.00,4.38,0.88,-1,-1,-1
21,1,299.76,128.02,13.19,7.75,1.00,-1,-1,-1
21,3,447.58,100.05,7.73,5.73,0.97,-1,-1,-1
21,2,431.49,180.02,5.82,4.76,0.69,-1,-1,-1
41,1,300.62,128.07,12.76,7.65,1.00,-1,-1,-1
41,3,450.19,99.15,8.34,5.40,0.97,-1,-1,-1
41,2,434.65,186.50,5.87,4.09,0.67,-1,-1,-1
61,1,300.48,127.65,13.45,7.57,1.00,-1,-1,-1
61,3,479.70,89.36,7.80,4.95,0.99,-1,-1,-1
81,1,315.79,124.72,12.64,7.41,0.99,-1,-1,-1
81,3,515.00,77.43,7.38,5.41,0.92,-1,-1,-1
81,2,444.43,204.95,8.34,5.75,0.77,-1,-1,-1
101,1,350.27,117.16,12.30,8.13,0.99,-1,-1,-1
101,3,552.43,64.41,7.03,5.54,0.98,-1,-1,-1
101,2,446.56,208.25,6.25,3.48,0.86,-1,-1,-1
121,1,398.79,107.36,11.44,9.92,0.99,-1,-1,-1
121,3,581.62,54.62,7.18,5.18,0.94,-1,-1,-1
141,1,415.04,104.59,12.62,8.80,1.00,-1,-1,-1
141,3,587.34,51.83,6.85,5.26,0.94,-1,-1,-1
141,2,458.82,208.19,6.80,4.35,0.51,-1,-1,-1
161,1,413.87,104.99,12.06,8.89,1.00,-1,-1,-1
161,3,588.45,45.87,8.12,5.24,0.94,-1,-1,-1
161,2,466.70,205.34,6.38,4.17,0.30,-1,-1,-1
181,1,407.70,106.33,11.51,8.54,1.00,-1,-1,-1
181,3,589.94,25.17,8.19,5.04,0.93,-1,-1,-1
181,2,479.42,201.61,4.74,3.82,0.67,-1,-1,-1
201,1,393.42,109.45,11.88,8.82,1.00,-1,-1,-1
201,2,496.39,195.29,6.28,4.33,0.89,-1,-1,-1
221,1,368.26,114.67,13.69,8.63,0.99,-1,-1,-1
241,1,341.29,121.15,13.29,8.19,1.00,-1,-1,-1
241,2,528.85,185.36,6.66,4.88,0.85,-1,-1,-1
261,1,306.69,128.77,12.20,7.88,1.00,-1,-1,-1
281,1,276.15,135.47,12.31,7.58,1.00,-1,-1,-1
301,1,267.09,137.71,12.15,7.87,1.00,-1,-1,-1
321,1,269.03,137.38,12.95,7.92,1.00,-1,-1,-1
341,1,283.64,135.07,13.88,7.45,1.00,-1,-1,-1
361,1,308.41,129.70,12.54,8.12,1.00,-1,-1,-1
381,1,326.17,126.18,13.00,8.90,1.00,-1,-1,-1
401,1,327.44,126.11,12.26,8.20,1.00,-1,-1,-1
401,2,510.07,1.04,8.16,5.63,0.94,-1,-1,-1
421,1,317.67,127.80,13.36,8.33,1.00,-1,-1,-1
421,2,492.51,7.74,9.20,6.11,0.98,-1,-1,-1
441,1,298.33,131.49,12.79,9.01,0.99,-1,-1,-1
441,2,472.93,15.63,8.04,6.08,0.98,-1,-1,-1
461,1,273.95,136.01,13.19,9.05,1.00,-1,-1,-1
461,2,457.91,21.56,8.40,6.09,0.97,-1,-1,-1
481,1,243.94,144.49,12.39,7.17,1.00,-1,-1,-1
481,2,441.02,28.30,8.57,6.34,0.98,-1,-1,-1
501,1,237.09,145.75,13.26,7.55,1.00,-1,-1,-1
501,2,426.27,34.17,8.59,6.78,0.98,-1,-1,-1
521,1,239.74,145.96,12.49,7.98,0.99,-1,-1,-1
521,2,412.68,39.48,9.02,6.21,0.99,-1,-1,-1
541,1,240.11,146.60,12.74,7.58,0.99,-1,-1,-1
