1,1,80.44,156.00,61.06,15.75,1.00,-1,-1,-1
1,2,280.00,235.62,12.50,4.25,0.98,-1,-1,-1
1,3,246.62,154.00,5.25,2.75,0.97,-1,-1,-1
21,1,82.82,156.92,53.74,14.60,1.00,-1,-1,-1
21,2,280.23,235.92,11.52,4.41,0.97,-1,-1,-1
21,3,253.18,155.23,4.72,2.92,0.96,-1,-1,-1
41,1,80.15,157.35,59.32,14.47,1.00,-1,-1,-1
41,2,280.09,235.87,12.34,4.50,0.97,-1,-1,-1
41,3,273.07,154.34,4.31,2.55,0.89,-1,-1,-1
61,1,81.86,156.61,55.84,14.98,1.00,-1,-1,-1
61,2,280.44,235.71,14.21,5.45,0.97,-1,-1,-1
61,3,293.33,151.86,6.44,3.11,0.95,-1,-1,-1
81,1,81.40,156.92,57.83,14.72,1.00,-1,-1,-1
81,2,307.71,235.77,12.55,4.53,0.98,-1,-1,-1
81,3,287.61,152.59,6.37,3.38,0.98,-1,-1,-1
101,1,79.71,155.80,58.89,16.07,1.00,-1,-1,-1
101,2,339.36,235.88,11.30,4.58,0.97,-1,-1,-1
101,3,272.29,155.46,4.66,2.99,0.98,-1,-1,-1
121,1,84.17,157.30,54.86,14.68,1.00,-1,-1,-1
121,2,316.58,235.01,10.59,3.56,0.98,-1,-1,-1
121,3,269.02,158.33,5.50,3.09,0.95,-1,-1,-1
141,1,84.59,158.56,57.38,13.86,1.00,-1,-1,-1
141,2,292.33,234.85,13.82,5.42,0.99,-1,-1,-1
141,3,268.27,166.04,6.46,3.54,0.95,-1,-1,-1
161,1,111.21,157.17,50.97,17.05,1.00,-1,-1,-1
161,2,318.66,234.86,10.83,4.34,0.99,-1,-1,-1
161,3,274.79,165.65,4.98,3.88,0.89,-1,-1,-1
181,1,205.28,157.40,53.98,16.00,1.00,-1,-1,-1
181,2,347.91,234.81,9.23,4.03,0.97,-1,-1,-1
181,3,299.76,165.52,4.75,2.91,0.90,-1,-1,-1
201,1,304.13,154.83,50.26,20.81,1.00,-1,-1,-1
201,2,332.51,234.67,13.20,4.85,0.99,-1,-1,-1
221,1,262.84,155.42,51.26,19.51,1.00,-1,-1,-1
221,2,277.50,233.59,13.24,5.86,0.99,-1,-1,-1
221,3,349.23,164.14,6.74,3.11,0.96,-1,-1,-1
241,1,122.20,155.52,48.69,19.62,1.00,-1,-1,-1
241,2,270.49,233.18,12.27,5.87,0.99,-1,-1,-1
241,3,335.67,163.65,6.03,3.18,0.98,-1,-1,-1
261,1,48.73,156.79,61.50,17.25,0.99,-1,-1,-1
261,2,287.94,233.18,12.36,4.56,0.99,-1,-1,-1
261,3,329.75,163.51,6.99,3.22,0.98,-1,-1,-1
281,1,83.98,157.53,52.88,17.92,0.99,-1,-1,-1
281,2,290.06,234.03,13.52,4.46,0.99,-1,-1,-1
281,3,329.18,165.63,5.15,3.42,0.95,-1,-1,-1
301,1,165.55,158.94,53.62,15.29,0.99,-1,-1,-1
301,2,296.08,234.85,15.61,5.40,0.99,-1,-1,-1
301,3,326.21,166.64,6.66,3.92,0.96,-1,-1,-1
