1281,1,325.14,183.59,12.21,7.85,0.61,-1,-1,-1
1321,1,390.00,96.11,13.85,9.67,0.35,-1,-1,-1
1341,1,396.25,53.57,13.46,9.46,0.51,-1,-1,-1
1381,1,189.57,232.49,10.68,5.62,0.41,-1,-1,-1
1401,1,363.02,94.00,12.39,7.87,0.43,-1,-1,-1
1421,1,362.36,115.35,13.50,8.24,0.34,-1,-1,-1
1441,1,368.32,133.27,13.09,8.36,0.47,-1,-1,-1
1461,1,372.32,146.97,13.70,7.50,0.41,-1,-1,-1
1481,1,372.75,147.16,13.45,7.87,0.37,-1,-1,-1
1501,1,327.30,142.81,8.45,6.34,0.55,-1,-1,-1
1521,1,270.74,215.68,12.14,7.23,0.41,-1,-1,-1
1561,1,299.62,203.71,10.16,7.80,0.66,-1,-1,-1
1581,1,333.30,195.74,12.98,9.13,0.37,-1,-1,-1
1601,1,276.53,99.28,8.92,5.95,0.51,-1,-1,-1
1621,1,276.47,101.77,8.40,6.30,0.55,-1,-1,-1
1661,1,196.75,237.36,11.60,5.39,0.50,-1,-1,-1
1681,1,203.96,234.72,11.76,5.54,0.41,-1,-1,-1
1681,2,300.50,140.50,7.00,5.50,0.72,-1,-1,-1
1721,1,313.47,193.29,11.59,5.85,0.31,-1,-1,-1
1741,1,373.85,181.76,11.18,10.19,0.45,-1,-1,-1
1761,1,387.90,176.84,11.34,8.00,0.39,-1,-1,-1
1781,1,385.93,177.85,11.28,7.95,0.44,-1,-1,-1
1801,1,370.48,181.85,11.49,8.94,0.44,-1,-1,-1
1841,1,302.56,185.90,10.39,6.80,0.45,-1,-1,-1
1901,1,546.26,260.10,8.02,4.20,0.38,-1,-1,-1
1921,1,557.55,262.43,8.97,4.85,0.38,-1,-1,-1
1961,1,218.41,225.14,11.95,7.19,0.32,-1,-1,-1
2021,1,424.19,206.05,11.75,7.16,0.36,-1,-1,-1
2061,1,514.76,177.16,12.51,6.91,0.60,-1,-1,-1
2081,1,518.45,161.69,13.56,9.03,0.42,-1,-1,-1
2101,1,509.51,163.01,13.47,8.76,0.46,-1,-1,-1
2121,1,486.27,170.03,12.20,7.64,0.64,-1,-1,-1
2161,1,157.74,280.23,12.09,4.92,0.32,-1,-1,-1
2181,1,262.91,246.98,12.59,5.78,0.30,-1,-1,-1
