1421,1,337.76,69.49,14.21,12.37,0.52,-1,-1,-1
1441,1,325.10,143.44,18.02,9.21,0.58,-1,-1,-1
1481,1,321.32,246.12,17.93,7.17,0.39,-1,-1,-1
1501,1,252.57,163.47,25.91,16.78,0.67,-1,-1,-1
1521,1,230.65,128.02,23.44,9.11,0.36,-1,-1,-1
1541,1,230.72,62.05,29.52,21.36,0.43,-1,-1,-1
1561,1,236.69,104.45,32.85,23.81,0.41,-1,-1,-1
1581,1,235.29,262.25,42.65,15.96,0.37,-1,-1,-1
1621,1,241.31,197.46,34.30,11.86,0.43,-1,-1,-1
1641,1,241.70,145.89,41.30,23.47,0.37,-1,-1,-1
1661,1,244.90,124.60,41.74,25.39,0.37,-1,-1,-1
1681,1,249.99,113.91,41.00,22.56,0.37,-1,-1,-1
1701,1,249.60,119.84,41.24,29.68,0.37,-1,-1,-1
1721,1,251.81,222.31,31.96,20.75,0.35,-1,-1,-1
1741,1,255.93,273.25,22.60,6.73,0.52,-1,-1,-1
1761,1,256.72,170.47,24.70,11.45,0.78,-1,-1,-1
1781,1,258.32,155.13,21.69,14.82,0.45,-1,-1,-1
1801,1,257.81,225.82,19.56,11.17,0.39,-1,-1,-1
1821,1,229.91,108.04,10.63,7.20,0.53,-1,-1,-1
1961,1,336.38,274.77,7.19,5.53,0.32,-1,-1,-1
2181,1,301.58,135.96,7.59,5.68,0.62,-1,-1,-1
