861,1,386.64,6.62,11.58,7.58,0.42,-1,-1,-1
1081,1,284.10,212.15,19.30,8.46,0.40,-1,-1,-1
1141,1,321.91,171.90,23.34,9.09,0.31,-1,-1,-1
1161,1,414.73,95.67,15.19,5.96,0.35,-1,-1,-1
1221,1,319.91,117.29,13.19,5.94,0.33,-1,-1,-1
1241,1,254.03,117.06,14.89,6.07,0.33,-1,-1,-1
1281,1,234.46,117.65,14.15,5.91,0.31,-1,-1,-1
1581,1,390.95,52.67,10.18,4.83,0.48,-1,-1,-1
1681,1,233.12,12.90,31.04,11.88,0.32,-1,-1,-1
1761,1,230.84,18.94,22.32,6.83,0.30,-1,-1,-1
1781,1,189.20,21.94,22.03,9.45,0.39,-1,-1,-1
1841,1,128.00,16.99,25.12,10.10,0.34,-1,-1,-1
1861,1,128.49,101.02,23.96,7.56,0.31,-1,-1,-1
