1,1,124.75,42.03,24.25,7.56,0.71,-1,-1,-1
21,1,120.36,41.44,29.13,7.55,0.66,-1,-1,-1
61,1,127.76,41.75,24.60,7.39,0.71,-1,-1,-1
81,1,161.74,40.23,23.65,7.07,0.32,-1,-1,-1
121,1,154.62,5.76,25.04,7.50,0.36,-1,-1,-1
201,1,129.39,46.44,28.06,7.71,0.70,-1,-1,-1
221,1,130.52,55.47,28.34,7.31,0.32,-1,-1,-1
301,1,207.38,130.97,28.35,6.81,0.41,-1,-1,-1
341,1,232.76,137.27,31.11,7.35,0.35,-1,-1,-1
421,1,38.39,11.16,62.06,16.36,0.31,-1,-1,-1
521,1,110.74,42.81,58.49,13.25,0.37,-1,-1,-1
541,1,143.47,81.69,14.56,5.04,0.33,-1,-1,-1
601,1,193.02,70.58,46.79,11.05,0.37,-1,-1,-1
721,1,133.93,43.44,11.78,4.61,0.66,-1,-1,-1
741,1,62.67,34.73,12.25,6.23,0.48,-1,-1,-1
781,1,17.69,3.98,11.62,5.53,0.53,-1,-1,-1
801,1,163.17,147.93,34.09,8.44,0.33,-1,-1,-1
881,1,103.99,136.60,34.81,7.85,0.40,-1,-1,-1
1061,1,180.49,129.52,10.15,4.18,0.31,-1,-1,-1
1381,1,147.29,192.04,28.42,7.88,0.31,-1,-1,-1
1441,1,50.05,118.43,11.34,4.29,0.37,-1,-1,-1
1481,1,219.59,117.08,9.55,4.03,0.31,-1,-1,-1
1521,1,148.96,203.03,39.21,11.06,0.31,-1,-1,-1
1761,1,269.83,83.07,10.41,4.10,0.38,-1,-1,-1
