1141,1,293.76,144.07,13.68,4.71,0.50,-1,-1,-1
1201,1,457.88,49.53,10.88,5.40,0.51,-1,-1,-1
1221,1,443.65,65.14,10.01,5.02,0.47,-1,-1,-1
1301,1,205.98,103.62,5.84,3.12,0.35,-1,-1,-1
1321,1,233.78,104.10,7.99,3.59,0.35,-1,-1,-1
1441,1,95.28,99.02,8.54,5.41,0.41,-1,-1,-1
1481,1,133.62,103.42,7.61,3.31,0.45,-1,-1,-1
1621,1,317.39,133.66,12.99,4.71,0.30,-1,-1,-1
1721,1,180.81,66.27,7.21,5.18,0.47,-1,-1,-1
1761,1,182.71,88.04,6.88,3.55,0.33,-1,-1,-1
1801,1,179.51,100.85,8.39,3.48,0.38,-1,-1,-1
1821,1,179.60,100.36,7.97,3.97,0.39,-1,-1,-1
1841,1,178.93,100.16,8.41,4.21,0.37,-1,-1,-1
1861,1,338.25,67.44,10.17,5.06,0.50,-1,-1,-1
1901,1,334.61,79.30,9.88,4.39,0.51,-1,-1,-1
2001,1,339.63,151.84,9.43,4.48,0.31,-1,-1,-1
2021,1,365.94,150.56,9.53,4.85,0.34,-1,-1,-1
2041,1,413.75,150.54,9.01,4.05,0.31,-1,-1,-1
2061,1,439.14,135.61,9.41,4.40,0.38,-1,-1,-1
